month,side,lim_cnt,mkt_cnt,lim_fee,mkt_fee,slip,fund_d,pnl
2023-05,롱,1,1,1.61023264,4.0255816,0.0,1.2641131340320002,183.45185413154832
2023-05,롱,1,1,1.6397726563391137,4.099431640847785,27.728871035511766,0.0,-13.189651962347853
2023-05,롱,1,1,1.6376488155291125,4.094122038822781,152.0362557508072,0.353814026595064,9.042047899598401
2023-05,롱,2,0,3.2782095911903,0.0,0.0,0.0,-145.70274748504926
2023-05,숏,1,1,1.6156432636213398,4.03910815905335,47.72024773617442,-0.0,27.536842455954684
2023-05,숏,1,1,1.6200773358738514,4.050193339684628,77.75179908895963,-0.38760350260781806,-36.991259727037686
2023-05,숏,1,1,1.6141208824931321,4.0353022062328305,110.54149393486607,-0.0,33.416853901153445
2023-05,숏,1,1,1.619501773380907,4.048754433452268,182.17835280244967,-0.43605085248280945,-10.206809183559017
2023-05,숏,1,1,1.6178582396511452,4.044645599127863,194.99814406872528,-0.13873134405008622,-20.61074224978438
2023-05,숏,1,1,1.614539430660622,4.036348576651555,52.89105648268233,-0.28553129831233154,-9.961864746732317
2023-05,숏,1,1,1.6129353386835767,4.032338346708942,112.59894006488716,0.12709930468826647,-15.182374684434762
2023-05,숏,1,1,1.610490623156618,4.026226557891545,70.27972809951272,-0.6973424398268142,14.20261755177853
2023-05,숏,1,1,1.6127775749921491,4.0319439374803725,136.50953052664207,-0.8063887874960732,-5.771725952947236
2023-05,숏,1,1,1.6118481928402921,4.02962048210073,44.72070169770874,-0.0,-12.935064233763114
2023-05,숏,1,1,1.609765346577322,4.024413366443305,97.66356781707746,-0.38441196476266437,-22.625202200692
2023-05,숏,1,1,1.6061221626703064,4.015305406675766,130.16935317790802,-0.8030610813351517,9.57843900714397
2023-05,숏,1,1,1.6076645141832617,4.019161285458154,90.13785223047319,-0.8038322570916294,14.02215420797802
2023-05,숏,1,1,1.6099224072221416,4.0248060180553535,134.7064104363204,-0.3986972841485624,24.719574029275464
2023-05,숏,2,0,3.2278056674340503,0.0,0.0,-0.8069514168585147,-71.76917838916415
2023-05,롱,1,1,1.6023463263582036,4.005865815895509,87.73089485615942,0.4956858360589129,29.497956094448455
2023-05,롱,1,1,1.6070961835298607,4.017740458824651,64.38842355723098,0.18835167270969622,-10.425801485038392
2023-05,롱,1,1,1.6054173869449238,4.013543467362309,247.818746682195,0.1682477421518314,-122.24911247975615
2023-06,롱,1,1,1.5857324358323301,3.9643310895808255,2.5353614270816687,0.7346698375211155,25.558251856311472
2023-06,롱,1,1,1.5898479089683675,3.974619772420919,18.584260288140804,0.7949239544841858,25.468026105440003
2023-06,숏,1,1,1.5939488536595028,3.9848721341487567,269.29061265197186,-0.7969744268297534,-16.08441690552536
2023-06,숏,1,1,1.5913588883498382,3.9783972208745957,42.47482867477101,-0.5241936178224361,13.900735338105733
2023-06,숏,1,1,1.5935972301259802,3.98399307531495,40.85024052488163,-0.6933741548278152,-19.879119102230106
2023-06,숏,1,1,1.5903962294826943,3.975990573706736,31.09870818136936,-0.24372822216822387,-0.5737842542566796
2023-06,숏,1,1,1.5903038368692421,3.975759592173105,106.8725965849435,-0.4914038855925948,-35.250738587121305
2023-06,숏,1,1,1.584627647883533,3.961569119708832,36.09619008253408,-0.19316611027700314,-6.26031599711132
2023-06,숏,1,1,1.5836195913680067,3.9590489784200167,34.52771503683178,0.25852589829083017,17.86951364143897
2023-06,숏,1,1,1.5864969987806437,3.966242496951609,118.26906916985313,-0.061952707802380866,10.25477185910131
2023-06,숏,2,0,3.1762965112339434,0.0,0.0,-0.7835923493214162,-67.46860183513127
2023-06,롱,1,1,1.5772842411319623,3.943210602829906,43.68411447183328,0.5044943645260581,5.456859800407983
2023-06,롱,1,1,1.5781629225082145,3.9454073062705364,0.0,1.2858082411135696,246.9879292768328
2023-06,롱,1,1,1.6179337250489714,4.044834312622428,165.9504781228461,0.8089668625244807,-84.7459860841791
2023-06,롱,1,1,1.6042876497587981,4.010719124396995,80.0517079285095,0.8021438248793942,61.57708921059748
2023-06,롱,1,1,1.6142029936511078,4.035507484127769,110.24093120303517,0.807101496825549,-18.19231516405307
2023-06,롱,1,1,1.6112736076836751,4.028184019209188,38.00498145245966,0.8056368038418327,27.065784688871645
2023-06,롱,1,1,1.6156318286769986,4.039079571692496,111.98277613669858,0.5310581820861285,29.887104623185223
2023-07,롱,1,1,1.6204443478149333,4.051110869537333,66.19252803098973,0.8102221739074618,27.17180108111461
2023-07,롱,1,1,1.624819639913773,4.062049099784433,298.3770533090333,0.056706205432992145,-104.38053070613205
2023-07,롱,1,1,1.6080119461614195,4.020029865403549,197.90502119974389,0.3393709212373745,24.591856323193497
2023-07,롱,1,1,1.6119718071343994,4.029929517835998,237.28669555141323,-0.589417491278688,6.607742403599332
2023-07,롱,1,1,1.613035807383898,4.032589518459745,25.318034150373617,0.5063319399378066,-10.929358390842026
2023-07,롱,1,1,1.6112759264223788,4.028189816055947,108.55175111279348,0.5044099287665208,-79.59360953866235
2023-07,숏,1,1,1.5984595036209217,3.9961487590523044,71.27845297176765,-0.0,18.597317811621906
2023-07,숏,1,1,1.6014541044365944,4.003635261091486,38.25868994020505,-0.4454444591490325,16.661021483525474
2023-07,숏,1,1,1.604136916497446,4.010342291243615,51.63690865548291,-0.17605402658559266,1.2552764981064684
2023-07,숏,1,1,1.6043390452163935,4.010847613040983,38.60667351571551,-0.751793276588404,-2.3039053716092894
2023-07,숏,1,1,1.6039680628535098,4.009920157133775,0.0,-0.80198403142675,64.0065309570382
2023-07,숏,1,1,1.6142746033855293,4.035686508463823,68.00899189567063,-0.7628254638298241,-2.877456495501974
2023-07,숏,1,1,1.6138112659486055,4.034528164871514,78.04454514593118,-0.30904485742917026,-0.16747679872605659
2023-07,숏,1,1,1.6137842982878303,4.034460745719576,32.779285669062766,-0.8068921491439103,0.7060336498889228
2023-07,숏,1,1,1.6138979861306293,4.034744965326573,18.538228086594586,-0.1911662164571716,-25.989256339047643
2023-07,숏,1,1,1.609713111245983,4.024282778114958,58.319973292803944,-0.5925353962496458,-8.843972877089982
2023-08,숏,1,1,1.6082890258665867,4.020722564666467,161.78101789183694,-0.8041445129332885,0.6839284421748744
2023-08,숏,1,1,1.6083991542566882,4.02099788564172,14.677908662015799,-0.8041995771283391,-22.21962341041217
2023-08,숏,1,1,1.6048212779702926,4.012053194925731,16.590218039675236,-0.615368719037715,-2.5660530738532543
2023-08,숏,1,1,1.6044080837287438,4.011020209321859,70.70135849619622,-0.7328936126472794,2.2962333919294906
2023-08,롱,1,1,1.6047778307244178,4.011944576811045,117.91143673444526,1.604777830724408,-16.955323293981564
2023-08,롱,1,1,1.6020476292254457,4.005119073063614,54.68275071250375,0.801023814612718,-13.900864896575513
2023-08,롱,1,1,1.5998092665873762,3.9995231664684403,27.762082731838422,0.7999046332936832,-10.32010300161528
2023-08,롱,1,1,1.5981474899172399,3.9953687247930993,15.704781152230266,0.799073744958615,-7.631234829728783
2023-08,롱,1,1,1.5969186835766065,3.9922967089415162,37.45875497047525,0.7984593417882984,5.603341463340257
2023-08,숏,1,1,1.59782095190834,3.99455237977085,80.43150488012175,0.24518562507033384,0.18798274418259098
2023-08,숏,1,1,1.597851221503384,3.99462805375846,38.232577558047225,0.22345949332723777,-19.119458106511956
2023-08,숏,1,1,1.5947725439531621,3.9869313598829055,181.40337765884004,0.22502240595178272,5.25457275826011
2023-08,숏,1,1,1.5956186524096228,3.9890466310240567,20.116486959034727,0.031513468385082816,4.623076040013984
2023-08,숏,1,1,1.596363075203306,3.990907688008265,54.0032769948617,-0.42686748630934895,-39.15686098495098
2023-08,롱,1,1,1.5900579096395149,3.975144774098787,128.67406537683402,0.23127392295705929,41.56341534018975
2023-09,숏,1,1,1.59675058644058,3.99187646610145,97.1740931895173,-0.3863338043892891,-8.947976714811375
2023-09,숏,1,1,1.595309754023765,3.9882743850594125,23.211105258685784,-0.21456916191619513,13.547684810831925
2023-09,숏,1,1,1.5974912464516484,3.993728116129121,95.51784659807991,-0.3059195736955028,-21.79993790687513
2023-09,숏,1,1,1.593980949294886,3.984952373237215,102.14125168913077,-0.040805912301955606,0.28221943140124495
2023-09,숏,1,1,1.5940263931888945,3.9850659829722357,12.262472277460759,0.005818196335146389,9.423677068331017
2023-09,숏,1,1,1.595543824429319,3.9888595610732973,56.62131833625007,-0.1454338195967406,-22.75764990735115
2023-09,숏,1,1,1.591879313360268,3.97969828340067,195.9876356052679,-0.03669281817294338,-4.571355600441166
2023-09,롱,1,1,1.5911432187605803,3.9778580469014506,49.59629593555414,-0.10986843925541422,59.50937234744379
2023-09,롱,1,1,1.600725612134557,4.0018140303363925,47.54180699540178,0.09140143245289575,21.02277048421638
2023-09,롱,1,1,1.6041107672562485,4.0102769181406215,0.0,-0.4968733101576357,111.01407396568356
2023-09,롱,1,1,1.6219866157961402,4.0549665394903505,82.2875225778412,-0.0023518805929045043,-22.54225666795719
2023-09,롱,1,1,1.6183567880495402,4.04589197012385,158.6804344085443,-0.005016906042951854,-5.939353485111496
2023-09,롱,1,1,1.6174004139653178,4.0435010349132945,17.902360781514766,0.12583375220651197,13.542378778342027
2023-09,롱,1,1,1.6195810519985305,4.048952629996326,9.880160844876057,0.2337865248559902,-10.857060526399437
2023-09,숏,1,1,1.6178328126751242,4.044582031687811,19.80762227666115,-0.5909134348295738,14.815437888451925
2023-09,숏,1,1,1.620218442841512,4.05054610710378,39.25235974675249,0.09842827040261348,24.69518078067449
2023-09,숏,1,1,1.6241949414558863,4.060487353639715,64.36038146503785,-0.0547353695270764,-28.75948986946605
2023-09,롱,1,1,1.61956399452613,4.048909986315325,66.46354454490441,0.05206898242402894,-5.4224250688785105
2023-10,롱,1,1,1.6186908579427437,4.046727144856859,179.95929999976994,0.1349178830095267,-10.242915755568902
2023-10,롱,1,1,1.617041510214905,4.042603775537263,163.62297392706682,0.487618867405312,50.90791206956965
2023-10,롱,1,1,1.625238868379772,4.06309717094943,73.56772467084356,-0.0898757094214033,45.44830983407155
2023-10,롱,1,1,1.6325571035725375,4.081392758931344,24.17283197597353,0.17337756439939334,-4.176130085039404
2023-10,롱,1,1,1.6318846494753558,4.0797116236883895,24.806713012239626,0.3257241760352716,4.40638598716032
2023-10,롱,1,1,1.6325941801294523,4.081485450323631,58.8718532325845,0.5182670224820896,14.628821045016593
2023-10,롱,2,0,3.2698995212851854,0.0,0.0,0.4837816341741346,-112.04916009751469
2023-10,숏,1,1,1.6169072391552324,4.042268097888081,3.638258230397906,-0.1880463119137587,34.09677925602591
2023-10,숏,1,1,1.622397613842925,4.055994034607313,23.63774979535481,-0.1793560562103256,16.713218295568367
2023-10,숏,2,0,3.2501776616096443,0.0,0.0,-0.0,-182.56340718112733
2023-10,롱,1,1,1.5956918750935558,3.9892296877338898,112.00279896440081,-0.08201856237981993,24.29492875349024
2023-10,롱,1,1,1.5996039238200903,3.999009809550226,86.94376718760984,-0.04990764242319566,33.15821537968077
2023-10,롱,1,1,1.6049431678889416,4.012357919722354,86.77751997747221,0.24996989839870765,-20.650627167731727
2023-10,롱,1,1,1.6016179364987464,4.004044841246866,127.20121662295315,0.8008089682493683,-2.9326572336776735
2023-10,롱,1,1,1.6011457104587863,4.0028642761469655,3.251430968628581,0.8005728552293883,7.417740053608213
2023-10,롱,1,1,1.6023401391737218,4.005850347934304,111.43530911301801,0.801170069586856,-61.235054397491695
2023-11,롱,1,1,1.5924798708434202,3.9811996771085507,164.45736136273914,0.7962399354217052,-53.50376350616898
2023-11,롱,1,1,1.5838645202073727,3.959661300518432,129.4498595593113,0.7919322601036816,-72.42289904179052
2023-11,롱,1,1,1.5722027486153212,3.9305068715383027,12.038970184272545,0.7861013743076558,-14.243731914944874
2023-11,롱,1,1,1.569909176410836,3.9247729410270895,20.164241988140574,0.7849545882054132,-0.919827145515228
2023-11,롱,1,1,1.569761062841549,3.924402657103873,194.15356198661522,0.7848805314207697,22.227398941557112
2023-11,롱,1,1,1.5733401911693488,3.933350477923372,29.27133317896314,1.8476520534997372,28.838111139220928
2023-11,롱,1,1,1.5779837979525808,3.944959494881452,145.68440258069916,1.3714257188005734,-84.12586924653624
2023-11,롱,1,1,1.5644375758996665,3.911093939749166,177.05532443212633,1.2804139339950902,-87.03819066950928
2023-11,롱,1,1,1.5504224023454078,3.876056005863519,173.34635214119731,0.775211201172726,79.13507274286712
2023-11,롱,1,1,1.5631649900553415,3.907912475138354,46.714455379672096,1.5631649900553863,116.0707602654893
2023-11,롱,1,1,1.5818550827282523,3.9546377068206304,40.7084667719674,0.7909275413641487,-25.46086430403375
2023-11,롱,2,0,3.155510582507511,0.0,0.0,0.0,-262.39955727958477
2023-11,롱,1,1,1.535502858068442,3.8387571451711047,76.03389480393642,0.7677514290342429,-29.94467940524919
2023-11,롱,1,1,1.530681068051175,3.826702670127938,93.9696010456298,0.7653405340256095,-21.717184988197914
2023-11,롱,1,1,1.5271840960394838,3.817960240098709,55.04017886981205,0.7635920480197637,-4.54244595943419
2023-11,롱,1,1,1.526452656564552,3.81613164141138,86.39311128730428,0.7632263282822979,-4.800485104005929
2023-12,롱,1,1,1.5256796667843215,3.8141991669608037,147.31085558785486,0.7628398333921826,-73.57058054726622
2023-12,롱,1,1,1.5138330917702258,3.7845827294255647,149.09370661220416,0.7569165458851346,54.35286501130213
2023-12,숏,1,1,1.5225851675020972,3.806462918755243,80.00610950248156,-0.7612925837510703,44.45614252242558
2023-12,숏,1,1,1.5297436406759073,3.824359101689768,245.9577309250497,-0.7648718203379755,-21.01566792367521
2023-12,숏,1,1,1.526359629231697,3.8158990730792426,148.07512271426918,-0.7631798146158704,35.006026131979525
2023-12,숏,1,1,1.5319964138191375,3.829991034547844,15.599150912092057,-0.7659982069095908,63.716916519033475
2023-12,숏,1,1,1.542256319689048,3.85564079922262,0.0,-1.0298416574723857,20.89163268768425
2023-12,숏,1,1,1.545620358574708,3.8640508964367695,232.15244257733585,-0.772810179287376,22.300092529178073
2023-12,롱,1,1,1.5492111922612581,3.8730279806531454,21.466458319074288,1.2614452132987224,58.66753684401556
2023-12,롱,1,1,1.5586580305347217,3.8966450763368043,61.83743617070403,1.953466109669165,35.190404829487306
2023-12,롱,1,1,1.5643245043818472,3.9108112609546177,29.23800249456046,1.5431279073474946,-14.243936673377902
2023-12,롱,1,1,1.5620308992064906,3.9050772480162266,68.90640025896866,0.7810154496032676,11.419964911858187
2023-12,롱,2,0,3.127739558462727,0.0,0.0,2.3113213402149806,-48.10287100649657
2023-12,숏,1,1,1.5561240979341264,3.8903102448353164,157.44318070389096,-2.513451642983175,-24.70678950896945
2023-12,숏,1,1,1.5521457300444312,3.880364325111078,80.77508755769955,-2.1617509655194,-1.553578461987854
2023-12,숏,1,1,1.5518955677696018,3.8797389194240046,143.9780176497087,-2.6069517695177495,-24.169006381447616
2024-01,롱,1,1,1.5480037954744243,3.8700094886860605,97.11221070324672,1.3253234494954391,-44.88507600516823
2024-01,롱,1,1,1.540776254031184,3.85194063507796,113.36375881100969,0.7703881270156141,7.830505753614489
2024-01,롱,1,1,1.5420371476264019,3.8550928690660045,0.0,1.5420371476264458,526.8492598380308
2024-01,롱,1,1,1.6268721350815056,4.067180337703764,160.15082709456988,0.8134360675407761,-127.90543039442127
2024-01,롱,1,1,1.6062763851960713,4.015690962990178,25.482513646943055,0.8031381925980586,42.17647071157262
2024-01,롱,1,1,1.613067778174049,4.032669445435122,310.0795684252337,0.8065338890870476,-47.46320966053827
2024-01,숏,1,1,1.605425097234593,4.013562743086482,149.85128094739773,-0.8027125486173194,-71.04272398689682
2024-01,숏,1,1,1.5939855659347717,3.984963914836929,145.20870121253785,-0.0,3.1264249608593673
2024-01,숏,1,1,1.5944889930866204,3.9862224827165504,140.96125484678188,-0.797244496543333,10.431395383664494
2024-01,숏,1,1,1.5961686904193726,3.990421726048431,194.1925176320984,-0.7980843452097091,-37.019016253494556
2024-01,숏,1,1,1.5902077675921655,3.9755194189804137,67.23902605897885,-0.7951038837961055,-37.04045504958049
2024-01,롱,1,1,1.584243392620037,3.9606084815500924,26.326543560548902,0.6574610079373132,18.28402134101634
2024-01,롱,1,1,1.587187545415413,3.9679688635385326,103.62208952991558,0.0,-47.95417844714393
2024-01,롱,1,1,1.5794658070794154,3.9486645176985387,153.54680896863616,0.7897329035397304,-72.48752767465339
2024-02,롱,1,1,1.5677936287739525,3.919484071934881,6.361814281615918,0.5978781003329724,24.742582121371015
2024-02,롱,1,1,1.5717777601069236,3.9294444002673092,49.2213157969491,1.2837494855673812,-12.59654242993929
2024-02,롱,1,1,1.5697494237297402,3.9243735593243505,58.02752178130783,1.4791748819805453,-22.980811930377968
2024-02,롱,1,1,1.566048978383341,3.915122445958352,10.477395100204756,0.7830244891916928,65.94341788255588
2024-02,롱,1,1,1.5766674027701058,3.9416685069252644,64.90547189968605,0.0,9.547735715053932
2024-02,롱,1,1,1.5782048103387532,3.9455120258468828,43.02190694056324,0.7891024051693991,31.23252167256578
2024-02,롱,1,1,1.5832339729214204,3.958084932303551,30.710700715976664,1.5832339729214657,336.16605130861535
2024-02,롱,1,1,1.6373645277491253,4.093411319372813,73.3941986427784,0.8186822638745861,-23.766234712889855
2024-02,롱,1,1,1.6335376110626656,4.083844027656664,124.53526837635657,0.8167688055313562,-80.52453132131086
2024-02,롱,1,1,1.6205712881972378,4.0514282204930945,98.33330333428957,0.8102856440986421,-34.72869604744301
2024-02,롱,1,1,1.6149791602052146,4.037447900513037,39.61887948698881,0.0,133.0812016869204
2024-02,롱,1,1,1.6364083296778849,4.091020824194712,82.52375120506072,0.0,30.727657394445487
2024-02,롱,1,1,1.6413561973666122,4.10339049341653,44.48209668455397,2.1962166598864075,-30.86361576647505
2024-02,롱,1,1,1.6363864372170525,4.090966093042631,68.80865078824627,10.882788000712013,489.1529416932153
2024-02,롱,1,1,1.7151514404836958,4.28787860120924,245.99026629202675,4.572765255473589,3.3694531304063275
2024-03,롱,1,1,1.715694000824649,4.289235002061623,76.37297131748078,3.9690007168076873,-22.719443226664225
2024-03,롱,1,1,1.7120356419200287,4.280089104800071,64.39661468836819,3.8176682779174596,41.631811496690716
2024-03,롱,1,1,1.7187393320934585,4.296848330233646,473.7381767510974,3.1177931484175034,-24.907420852459836
2024-03,롱,1,1,1.7147286578899739,4.2868216447249345,131.45911708949205,1.6404809070033222,23.550642748288737
2024-03,롱,1,1,1.7185208592546013,4.296302148136503,42.38185070074466,16.265284376587108,101.58082460154401
2024-03,롱,1,1,1.7348777351917533,4.337194337979383,44.913506432543876,2.881978893700519,85.85423631380763
2024-03,롱,1,1,1.7487022645512298,4.371755661378074,428.52080818828784,1.2527703023244627,-64.99724548290578
2024-03,숏,1,1,1.7382361959325632,4.345590489831408,245.1647317927371,-2.6592406443474546,-14.676533646781536
2024-03,숏,1,1,1.7358729325805526,4.339682331451382,236.216245770237,-0.9378921454732132,-57.38356601905434
2024-03,숏,1,1,1.726632843480205,4.316582108700513,93.62298577067037,-0.8936188281431896,12.22146795653498
2024-03,숏,1,1,1.7286007841414377,4.321501960353594,184.29745774050858,-0.0,78.69634311240043
2024-03,롱,1,1,1.7412727261742604,4.353181815435651,79.25904302199417,2.503688989329668,66.15205400534433
2024-03,롱,1,1,1.7519247458305052,4.379811864576262,180.98200433519577,2.1193909612684942,-17.432904809526008
2024-03,롱,1,1,1.7491176425970738,4.372794106492685,82.55467096999426,3.488527682277725,47.203976365919516
2024-04,숏,1,1,1.7567185809452932,4.3917964523632325,115.47756431390256,-0.8783592904726717,-17.894977174988526
2024-04,숏,1,1,1.7538370733113708,4.384592683278427,150.40224259686073,-0.8769185366557105,88.75307807330682
2024-04,숏,1,1,1.7681283836327817,4.4203209590819545,233.62617384382696,-0.8840641918164162,10.074795008744331
2024-04,숏,2,0,3.539501320018441,0.0,0.0,-0.8848753300046356,-163.9075757182418
2024-04,롱,1,1,1.7433577271727423,4.358394317931856,255.92865840032997,1.039825716372131,11.570612568137221
2024-04,롱,1,1,1.7452208649749432,4.3630521624373575,115.08572293988075,0.9823848248944043,-53.57923103650501
2024-04,롱,1,1,1.7365933623108347,4.341483405777087,285.6060514979564,0.8682966811554422,24.298439267413414
2024-04,숏,1,1,1.7405059763117796,4.351264940779449,181.77231271978383,-0.8702529881559147,180.73418902026788
2024-04,숏,1,1,1.7696083853442162,4.42402096336054,0.0,-0.5781310594919294,223.38602228026866
2024-04,숏,1,1,1.805578731783762,4.513946829459404,299.79135592331767,-0.0,12.273483544602641
2024-04,숏,1,1,1.807555048164764,4.51888762041191,350.1140860660374,-0.5314211841604202,35.0009584722593
2024-04,숏,1,1,1.8131910167410956,4.5329775418527385,449.24986117739326,-0.2888413289668082,-13.767487801056632
2024-04,숏,2,0,3.621948261836579,0.0,0.0,-0.08131273847828235,-84.15320362353305
2024-04,롱,1,1,1.7974235073947713,4.493558768486928,61.68343363696806,0.029657487871993495,-9.011106474230473
2024-04,롱,1,1,1.7959725096180392,4.489931274045098,256.35646064677655,0.3653906070817542,-27.670530639441495
2024-04,롱,1,1,1.7915169104578643,4.478792276144661,213.0151347571756,0.10211646389605121,-20.78469551148737
2024-04,롱,1,1,1.7881700909453584,4.470425227363395,216.74490590696175,0.8940850454727047,-96.5807332980221
2024-04,숏,1,1,1.7726183460301974,4.431545865075494,74.49717744388097,0.18444093890440755,61.50282901247738
2024-05,숏,1,1,1.7825217323030205,4.4563043307575505,225.32219521602195,0.335470590019477,-7.215242766931624
2024-05,숏,1,1,1.7813599103621367,4.453399775905342,508.810808440555,-0.24075079188541904,-98.77780397189235
